Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,tweet_cleaned,class_label
18676,3,0,2,1,1,RT @_Creamm_: @Victoria_Finae dont mind my retarded ass&#128514;,   dont mind my retarded ass,offensive language
18677,3,0,3,0,1,"RT @_Crzy4tay: &#8220;@hedge_brandon: If youve only seen my couch, not my bed, then you my hoe&#8221;&#128514;&#128514;","   If youve only seen my couch, not my bed, then you my hoe",offensive language
18678,3,0,3,0,1,RT @_DEROOO: &#8220;@ViriDoesItt: How I lose this sweet..&#8221;you ain't lose it you hide it lmfao Viri tryna smoke that hoe to his self,   How I lose this sweet..you ain't lose it you hide it lmfao Viri tryna smoke that hoe to his self,offensive language
18679,3,0,3,0,1,RT @_DJPHILIP: &#9995;&#128214;My mama told me if a bitch feet dirty her pussy dirty cause ya feet the first thing that hit the water when you bathe.,  My mama told me if a bitch feet dirty her pussy dirty cause ya feet the first thing that hit the water when you bathe.,offensive language
18680,9,0,9,0,1,RT @_DalvinA: &#8220;@Can_iGet_8: I can't stand no messy hoe&#8221;1&#8419;0&#8419;0&#8419;0&#8419; true story,   I can't stand no messy hoe1000 true story,offensive language
18681,3,1,2,0,1,"RT @_Dingyyybritt_: @wheeler_kashhh. lls lor bitches stay wanting to fight , made them real mad i talks my Shit","  . lls lor bitches stay wanting to fight , made them real mad i talks my Shit",offensive language
18682,6,0,5,1,1,RT @_Drettab: I hate you sidelines hoes y'all got so much courage &#128553;&#128514;,  I hate you sidelines hoes y'all got so much courage ,offensive language
18683,3,0,3,0,1,RT @_Ezzzylove: I hate salty bitches,  I hate salty bitches,offensive language
18684,3,0,3,0,1,"RT @_Ezzzylove: She a bad bitch, let's get to it right away .","  She a bad bitch, let's get to it right away .",offensive language
18685,3,1,2,0,1,"RT @_Fashi0nista: &amp; it's sad cause niggas will have a good girl &amp; do her wrong, it's hard finding a good bitch out here forreal.","   it's sad cause niggas will have a good girl  do her wrong, it's hard finding a good bitch out here forreal.",offensive language
18686,3,0,3,0,1,RT @_FckYoLifeStyle: We slap bitches! &#128514;&#128514;&#128514;,  We slap bitches ,offensive language
18687,3,0,2,1,1,"RT @_Foreverfamous_: ""@vintage_monroe_: &#8220;@VineForTheByrd: Girlfriends Be Like....&#128514;&#128557;&#128588;&#128175; https://t.co/QM5XDxNQyN&#8221;bitch we don't want him""&#128514;&#128514;&#128557;&#128557;&#128128;&#128128;","  ""  Girlfriends Be Like.... https//t.co/QM5XDxNQyNbitch we don't want him""",offensive language
18688,3,0,3,0,1,RT @_FreeMax_: &#128514;&#128514;&#128514;&#128557; skitdaddle wit that shit hoe http://t.co/BXsLCSHjHE,   skitdaddle wit that shit hoe,offensive language
18689,3,0,3,0,1,"RT @_Fvfx: Pussy will always be my fav iggy song, like how do you not like a song that just says pussy numerous amounts of time.","  Pussy will always be my fav iggy song, like how do you not like a song that just says pussy numerous amounts of time.",offensive language
18690,3,0,3,0,1,RT @_Headsyoulose: I'll write a poem for u hoe http://t.co/jQPzftI14w,  I'll write a poem for u hoe,offensive language
18691,3,0,3,0,1,RT @_HolySmokes: If you can't eat pussy that's got hair on it I'm not even sure you really know how to eat pussy.,  If you can't eat pussy that's got hair on it I'm not even sure you really know how to eat pussy.,offensive language
18692,3,1,2,0,1,RT @_IAmMariahJ: @1017_Sqquad man I just went from 0 - 100 real quick I ain't no hoe the fuck niggas thought this was ?&#128530;,   man I just went from 0 - 100 real quick I ain't no hoe the fuck niggas thought this was ?,offensive language
18693,3,0,3,0,1,RT @_IBeKev: Throw me a blunt bitch,  Throw me a blunt bitch,offensive language
18695,3,0,3,0,1,RT @_IStayLowkey_: This bitch must be stopped http://t.co/plNmHgU4yY,  This bitch must be stopped,offensive language
18696,3,0,3,0,1,RT @_ImOVERSEAS: Hoes out here selling pussy for some new uggs! You disqualified,  Hoes out here selling pussy for some new uggs You disqualified,offensive language
18697,3,0,3,0,1,RT @_ImtrILLasFuk: A girl KNOWS when a bitch likes her boyfriend &#128564;&#128080;,  A girl KNOWS when a bitch likes her boyfriend ,offensive language
18698,3,0,3,0,1,"RT @_ImtrILLasFuk: If her pussy got over 10 body counts, It's dead&#128128;. Pussies&#128049; only have 9 lives &#128514;&#128514;","  If her pussy got over 10 body counts, It's dead. Pussies only have 9 lives ",offensive language
18699,3,0,3,0,1,"RT @_ItsUpWitPc: Gotta eat her pussy so good she forget dick coming next. Have her talking to herself like ""he brought dick with him too"""" &#8230;","  Gotta eat her pussy so good she forget dick coming next. Have her talking to herself like ""he brought dick with him too"""" ",offensive language
18700,3,1,2,0,1,"RT @_JBsoprano: ""Young N****s act hard and all the bad B*****s grew up to be trash broads"" -@JaeTips","  ""Young N****s act hard and all the bad B*****s grew up to be trash broads"" -",offensive language
18701,3,0,3,0,1,RT @_James_Kirby_: The bigger the hoops the bigger the hoe #jerryspringer #classic #truthhurts,  The bigger the hoops the bigger the hoe #jerryspringer #classic #truthhurts,offensive language
18702,3,0,3,0,1,RT @_JioVanni: These bitches play on everybody's team,  These bitches play on everybody's team,offensive language
18703,3,0,1,2,2,RT @_JocelynB: Yu hoes just love to pump fake bout y'all lives on these social networks,  Yu hoes just love to pump fake bout y'all lives on these social networks,neither
18704,3,0,3,0,1,"RT @_JohnFKennedy_: Fuck bitches, get re-elected #TeamJFK","  Fuck bitches, get re-elected #TeamJFK",offensive language
18705,3,0,3,0,1,"RT @_JohnFKennedy_: I choose to fuck all these bitches not because they're easy, but because I'm hard #PresidentialPounding","  I choose to fuck all these bitches not because they're easy, but because I'm hard #PresidentialPounding",offensive language
18706,3,0,2,1,1,RT @_JohnFKennedy_: One man's trash is another man's wife #Fact,  One man's trash is another man's wife #Fact,offensive language
18707,3,0,3,0,1,RT @_KINGCAILLOU: Shit like this why hoes head be fuck up the want social media ass relationships http://t.co/F7pTmbSSLU,  Shit like this why hoes head be fuck up the want social media ass relationships,offensive language
18708,3,0,3,0,1,RT @_KJTheGreat: Four Brothers showed the bitch in a lot of niggas. I would've killed. I would've killed Victor Sweet if I was one of his l&#8230;,  Four Brothers showed the bitch in a lot of niggas. I would've killed. I would've killed Victor Sweet if I was one of his l,offensive language
18709,3,1,2,0,1,"RT @_KJTheGreat: I knew a bitch in college who sold the pussy for 2-3 ""favors""","  I knew a bitch in college who sold the pussy for 2-3 ""favors""",offensive language
18710,3,0,3,0,1,RT @_KingCorey_: &#8220;@skyereyes_: &#8220;@GinaSanabria_: I have no hoes man. I don't need those though &#128564;&#8221;&#128557;&#128557; I need to pick mines back up &#128553;&#8221;,    I have no hoes man. I don't need those though  I need to pick mines back up ,offensive language
18711,3,0,3,0,1,RT @_Kingdineroo: Lmao dis bitch dumb asl http://t.co/O0RraJ8Vij,  Lmao dis bitch dumb asl,offensive language
18712,3,0,3,0,1,"RT @_Kristin_Nikole: ""@zzachbarness: Swear AG ugly den a bitch. He look like a possum and giraffe mix breed."" This isnt funny. But I died l&#8230;","  "" Swear AG ugly den a bitch. He look like a possum and giraffe mix breed."" This isnt funny. But I died l",offensive language
18713,3,0,3,0,1,RT @_LLcooLJ: bitch i don't fucking know you,  bitch i don't fucking know you,offensive language
18714,3,1,2,0,1,RT @_LOSOWORLD: @ChiefKeef bitch ass nikka took Flight Frm #Kenosha,   bitch ass nikka took Flight Frm #Kenosha,offensive language
18715,3,0,3,0,1,RT @_LastQueenCyn_: Niggas be in that pussy like http://t.co/DDJSB5itcD,  Niggas be in that pussy like,offensive language
18716,3,0,3,0,1,"RT @_LastQueen_Bri: Everybody claim they fvck with ""bad bitches"" but all the ugly bitches getting pregnant&#128118;&#128118; 
.

.

.

.
Somebody lien&#128530;&#128530;","  Everybody claim they fvck with ""bad bitches"" but all the ugly bitches getting pregnant 
.

.

.

.
Somebody lien",offensive language
18717,3,1,2,0,1,"RT @_LexC__: I'm convinced that some of y'all bitches get pregnant purposely because ""birth control &amp; plan b pills"" are effective &#128533;&#128056;&#9749;&#65039;","  I'm convinced that some of y'all bitches get pregnant purposely because ""birth control  plan b pills"" are effective ",offensive language
18718,3,0,3,0,1,RT @_LiftingProbz_: if i had a dollar for every time i fucked ur bitch http://t.co/8ike4m29co,  if i had a dollar for every time i fucked ur bitch,offensive language
18719,3,0,3,0,1,"RT @_LilBaddiee_: I have a daughter to think about , yall think I'm worry about you hoes , naaaaaaaa","  I have a daughter to think about , yall think I'm worry about you hoes , naaaaaaaa",offensive language
18720,3,0,3,0,1,"RT @_LindseyLove: ""Let me tell y'all bitches something right quick"" http://t.co/2jcQl8pFLc","  ""Let me tell y'all bitches something right quick""",offensive language
18721,6,0,6,0,1,RT @_LoveAblePinky: &#8220;@1000gramsBee: i hate ah dirty house!!! foul living bitches&#8221;&#128514;&#128514;&#128514; it's a lot of them out there,   i hate ah dirty house foul living bitches it's a lot of them out there,offensive language
18722,3,1,2,0,1,RT @_MCBaybeh1218: Keep ur bitch on a leash .,  Keep ur bitch on a leash .,offensive language
18723,3,0,3,0,1,"RT @_MILLz5: ""@Spotlightasiaa: &#128514;&#128514;&#128514;&#128514;&#128514; why fab snapped like that http://t.co/gLKgTqIG15"" &#128514;&#128514;&#128514; ""konnnichiwa bitch""","  ""  why fab snapped like that   ""konnnichiwa bitch""",offensive language
18724,3,0,2,1,1,"RT @_Maniac_Mind_: I tell a bitch, go and get my name tatted on her spine so I can feel good when I'm hittin it from behind","  I tell a bitch, go and get my name tatted on her spine so I can feel good when I'm hittin it from behind",offensive language
18725,3,0,3,0,1,RT @_MindAtEase: Fuck twerking bitch can you cook,  Fuck twerking bitch can you cook,offensive language
18726,3,0,3,0,1,RT @_MindAtEase: Wet pussy with no smell a mf,  Wet pussy with no smell a mf,offensive language
18727,3,1,2,0,1,RT @_MissBre: Lord. RT @BadSkinWavyHair: RT @_MissBre #SugarCode RT @KiiD_ThatGuy: If you a hoe you a hoe I'm not finna sugar code it,  Lord.     #SugarCode   If you a hoe you a hoe I'm not finna sugar code it,offensive language
18728,3,1,2,0,1,RT @_MissBre: She's hurt. The nigga she crushing on fucking a bottle girl so they all have to be hoes.,  She's hurt. The nigga she crushing on fucking a bottle girl so they all have to be hoes.,offensive language
18729,3,0,3,0,1,RT @_MoDavis: RT if you want me to expose some more bitches http://t.co/mGZjPp0rfs,   if you want me to expose some more bitches,offensive language
18730,6,2,3,1,1,"RT @_MoonWP_: When dykes hear ""ladies free before 10"" http://t.co/ptk6CzTtkS","  When dykes hear ""ladies free before 10""",offensive language
18731,3,0,3,0,1,RT @_Mr_Williams_: Hoes gone be hoes.&#128581;and these hoes can't be trusted &#9994;,  Hoes gone be hoes.and these hoes can't be trusted ,offensive language
18732,3,0,0,3,2,RT @_MykalaJ: @whitakerc54 blame it on the yellow chucks lmfao,   blame it on the yellow chucks lmfao,neither
18733,3,0,3,0,1,"RT @_NenaKelly: Thursday We will see bitches dressed up like if the hallways were runways, clown make up on some girls,guys with pants belo&#8230;","  Thursday We will see bitches dressed up like if the hallways were runways, clown make up on some girls,guys with pants belo",offensive language
18734,3,0,3,0,1,RT @_NikkiiiBeeee: Getting called ugly by a bitch that use to idolize you. &#128064; Ohhhh well okay... &#128514;,  Getting called ugly by a bitch that use to idolize you.  Ohhhh well okay... ,offensive language
18736,3,0,3,0,1,"RT @_NoREGGIEAllow: I think IF i had hoes , i would tell them alll the same shit &#128514; im too lazy to be tryna switch shit up . &#128564;","  I think IF i had hoes , i would tell them alll the same shit  im too lazy to be tryna switch shit up . ",offensive language
18737,3,0,3,0,1,RT @_OgElizabeth: On god yall hoes better get off my twitter,  On god yall hoes better get off my twitter,offensive language
18738,3,0,3,0,1,RT @_POCAPetite: stick by his side and don't give his pussy up . .,  stick by his side and don't give his pussy up . .,offensive language
18739,3,0,3,0,1,"RT @_Perarl: BITCH YOU GUESSED IT ""@VSamone: &#8220;@_Perarl: my pussy cuteness always sets me up for a good day&#128522;&#8221;u need some dick""

WOOOOH

You &#8230;","  BITCH YOU GUESSED IT ""  my pussy cuteness always sets me up for a good dayu need some dick""

WOOOOH

You ",offensive language
18740,3,0,3,0,1,"RT @_Phocus: ""@BOSSSHlTONLY: This bitch... http://t.co/o7uSKCMfcD""&#128514;&#128514;","  "" This bitch...",offensive language
18741,3,0,3,0,1,"RT @_PimpC: ""@koniikonn: &#8220;@_Weezy_Wee: If you ask me, every bitch gay&#8221; not me I'm all sexual"" Wtf is all sexual? If you don't mind me asking","  ""  If you ask me, every bitch gay not me I'm all sexual"" Wtf is all sexual? If you don't mind me asking",offensive language
18742,3,0,3,0,1,RT @_PlayboyG: Another movie that's gonna make you question your bitch &#128530;&#128514; https://t.co/V9EbkQytsu,  Another movie that's gonna make you question your bitch  https//t.co/V9EbkQytsu,offensive language
18743,3,0,3,0,1,RT @_PrettyJade: I don't care about none of these bitches &#128524;,  I don't care about none of these bitches ,offensive language
18744,3,0,3,0,1,"RT @_RealThickJazz: ""@1inkkofrosess: Makem eat my ass since eating pussy ain't major nomore &#128175;&#128553;&#128514;&#9996;&#65039;&#128584;&#128129;&#128079;&#128522;"" &#128514;&#128514;","  "" Makem eat my ass since eating pussy ain't major nomore "" ",offensive language
18745,3,0,1,2,2,RT @_RiveraJustin: It's unattractive when girls act ghetto,  It's unattractive when girls act ghetto,neither
18746,3,0,3,0,1,"RT @_RyanRod: RT @AmazinTheGreat: Girls say bs like ""you got too many hoes"". Stop letting twitter and IG fool you. I don't know these fucki&#8230;","    Girls say bs like ""you got too many hoes"". Stop letting twitter and IG fool you. I don't know these fucki",offensive language
18747,3,0,3,0,1,RT @_SadisticBitch: I'll never understand how people can fake an entire relationship? I can't even fake a 'hello' to a bitch that I fucking&#8230;,  I'll never understand how people can fake an entire relationship? I can't even fake a 'hello' to a bitch that I fucking,offensive language
18748,6,0,6,0,1,RT @_ShePissGlitter: I'm not going out my way 2 make sure bitches know NOTHING ... Just pay attention !!!,  I'm not going out my way 2 make sure bitches know NOTHING ... Just pay attention ,offensive language
18749,3,0,3,0,1,"RT @_ShesSuchADoll: ; straight &#128686; ""@DrewWhosUrDaddy: To each his own @wizkhalifa but these hoes weak http://t.co/W7TEj28aNr""","  ; straight  "" To each his own  but these hoes weak",offensive language
18750,3,0,3,0,1,RT @_SiNCERE18: - when ya friends nag you like they yo bitch &#128064; mayne chill tf,  - when ya friends nag you like they yo bitch  mayne chill tf,offensive language
18751,3,0,3,0,1,RT @_SooFcknHomo: Yeen suckin yeen fuckin watchu doin hoe ?,  Yeen suckin yeen fuckin watchu doin hoe ?,offensive language
18752,3,0,3,0,1,RT @_TJL0326: &#8220;@JNH_54: When the pussy so wet you hear that shit smacking &gt;&gt;&gt;&gt;&gt; &#128049;&#128166;&#128166;&#128553;&#128525;&#128588;&#8221; &#10071;&#65039;,   When the pussy so wet you hear that shit smacking   ,offensive language
18753,3,0,2,1,1,RT @_TatyanaShells: he like me even more cuz he know I gotta bitch,  he like me even more cuz he know I gotta bitch,offensive language
18754,3,0,3,0,1,RT @_ThatBoyKing: All you hoes wake up,  All you hoes wake up,offensive language
18755,3,1,2,0,1,RT @_ThatGirlKhaila: Yo hoe will get slayed &#128514;,  Yo hoe will get slayed ,offensive language
18756,3,0,3,0,1,RT @_ThatsIt: When a bitch tell me I'm ugly &#128514;&#128514;&#128514;&#128514; http://t.co/o9EkMrw5WK,  When a bitch tell me I'm ugly ,offensive language
18757,3,0,3,0,1,RT @_TheBank: Bacon over bitches,  Bacon over bitches,offensive language
18758,6,1,5,0,1,RT @_TheCrownedHead: man I'm strolling and all I see is y'all hoes that suck dick talking about her like man don't stunt on her bru .,  man I'm strolling and all I see is y'all hoes that suck dick talking about her like man don't stunt on her bru .,offensive language
18760,3,0,3,0,1,RT @_TommyCollins: @WeAreRichnow @buffalobills yeah Texans are so much better you fucking retard,    yeah Texans are so much better you fucking retard,offensive language
18761,3,1,2,0,1,RT @_TommyGunn_: Some of you cunts owe me money.,  Some of you cunts owe me money.,offensive language
18762,3,0,3,0,1,RT @_TootieDee: Ion want the pussy if it come wit hairs,  Ion want the pussy if it come wit hairs,offensive language
18763,3,1,2,0,1,"RT @_TrackStar15: I hate ""I'm my own WCW"" ass bitches &#58382;","  I hate ""I'm my own WCW"" ass bitches ",offensive language
18764,3,1,2,0,1,"RT @_TraeMartinez: @ATRLfan @ChocolVte_ @baesuschrist @VikkiNoSecrets bitch you ugly as fuck, are you a fuck tranny ? Get Alligator face as&#8230;","      bitch you ugly as fuck, are you a fuck tranny ? Get Alligator face as",offensive language
18765,3,0,3,0,1,RT @_TrillKVLE: @Visually_Gifted I'll find you a ride. But it's no pussy shit and that was some pussy shit &#128548;&#128514;,   I'll find you a ride. But it's no pussy shit and that was some pussy shit ,offensive language
18766,3,0,2,1,1,RT @_TyMoore: For all those watching that so raven. Look at this negro now lol&#128514;&#128514;&#128553;&#128553; http://t.co/nEcAKyTdI1,  For all those watching that so raven. Look at this negro now lol,offensive language
18767,3,0,0,3,2,RT @_VibeWithMe_: doing someone wrong for the sole reason that they did you wrong will only bring more negative karma &amp; energy into your li&#8230;,  doing someone wrong for the sole reason that they did you wrong will only bring more negative karma  energy into your li,neither
18768,3,0,3,0,1,"RT @_ViciousMoe: i have absolutely no ""hoes""","  i have absolutely no ""hoes""",offensive language
18769,3,2,1,0,0,"RT @_VodkaThoughts_: ""Light beer? You mean faggot piss?"" -Overly Powered Man","  ""Light beer? You mean faggot piss?"" -Overly Powered Man",hate speech
18770,3,0,3,0,1,RT @_VodkaThoughts_: shego was the baddest bitch of my childhood&#128293; http://t.co/fiigh50DEj,  shego was the baddest bitch of my childhood,offensive language
18771,3,0,0,3,2,RT @_WORDtotheWISE: I love when the birds are chirping in the morning #patsgonnasubtweet,  I love when the birds are chirping in the morning #patsgonnasubtweet,neither
18772,3,1,2,0,1,RT @_WhitePonyJr_: @Eric_Mariners @JC_1221 peace out then faggot http://t.co/qSGyCVcvaP,    peace out then faggot,offensive language
18773,3,1,2,0,1,RT @_Withluv_Kira: &#8220;@ChiChi_knows: What's yall favorite chappelle show skit?&#8221; Is wayne Brady gonna have to choke a bitch? &#128514;,   What's yall favorite chappelle show skit? Is wayne Brady gonna have to choke a bitch? ,offensive language
18774,3,0,3,0,1,"RT @_YourHoesStink: &#8220;@PizzaBeforeHoes: I hate a ""I'm my own WCW &#128129;"" ass bitch &#128514;&#8221;","   I hate a ""I'm my own WCW "" ass bitch ",offensive language
18775,3,0,3,0,1,RT @__BrighterDays: I don't be worrying about these messy hood ass hoes but they worrying about me though. Why? &#128583;,  I don't be worrying about these messy hood ass hoes but they worrying about me though. Why? ,offensive language
18776,3,0,3,0,1,RT @__BrighterDays: I don't understand I don't even fuck with these bitches but I'm so relevant to them though &#128564;,  I don't understand I don't even fuck with these bitches but I'm so relevant to them though ,offensive language
18777,3,0,3,0,1,RT @__BrionnaNicole: Never realize the precious time you bitch niggas is wasting &#128070;,  Never realize the precious time you bitch niggas is wasting ,offensive language
18778,3,0,3,0,1,RT @__CocaineCowboy: Freaky ass ready ass hoes,  Freaky ass ready ass hoes,offensive language
18779,6,0,6,0,1,"RT @__DatTootieGurl: ""@1stBlocJeremiah: These hoes got more bodies than a cemetery&#128056;&#9749;&#65039;.""","  "" These hoes got more bodies than a cemetery.""",offensive language
18780,3,0,3,0,1,RT @__DayAnnaa: Bobby bitch bobby bitch &#128293;&#128293;&#128520;,  Bobby bitch bobby bitch ,offensive language
18781,3,0,0,3,2,"RT @__E_T___: Brown colored eyes are really blue, under a layer of melanin.","  Brown colored eyes are really blue, under a layer of melanin.",neither
18782,3,0,3,0,1,RT @__Harveyyy: People getting called all types of bitches over music lol you know how ridiculous that is?,  People getting called all types of bitches over music lol you know how ridiculous that is?,offensive language
18783,3,1,2,0,1,RT @__HerEyezLow: U gotta be a pathetic bitch to ride by another females house looking for a nigga that ain't yours smh,  U gotta be a pathetic bitch to ride by another females house looking for a nigga that ain't yours smh,offensive language
18784,3,0,3,0,1,RT @__HoldMyHEART: I don't understand how bitches find the time to worry about what another bitch is doing,  I don't understand how bitches find the time to worry about what another bitch is doing,offensive language
18785,3,0,3,0,1,RT @__Independentt: Why do these hoes think it's cute to take pictures kissing eachother ? #gaggggg,  Why do these hoes think it's cute to take pictures kissing eachother ? #gaggggg,offensive language
18786,3,2,1,0,0,RT @__J_R: Smh nigga is mildly retarded RT @Thotcho: LMFAO RT @JustDoJ: If Griff wasn&#8217;t injuries we&#8217;d legit be 6-1,  Smh nigga is mildly retarded   LMFAO   If Griff wasnt injuries wed legit be 6-1,hate speech
18787,3,0,3,0,1,RT @__Junebugg: @VoiceOfDStreetz hell yea save money like a hoe,   hell yea save money like a hoe,offensive language
18788,3,0,2,1,1,RT @__Junebugg: That hoe is live though,  That hoe is live though,offensive language
18789,3,0,3,0,1,RT @__LilBrisko: I don't care about none of these bitches,  I don't care about none of these bitches,offensive language
18790,3,0,3,0,1,RT @__LilNiNo: R.I.P &#128128; to the hoes&#128131; dying for attention.,  R.I.P  to the hoes dying for attention.,offensive language
18791,3,1,2,0,1,"RT @__Lonz: Once a hoe , always a hoe &#128076;","  Once a hoe , always a hoe ",offensive language
18792,6,0,6,0,1,"RT @__PrettyBlaack: If a bitch think I'm worried about her , that bitch overthinking &#128557;&#128514;&#128581;&#128129;&#128582;&#8252;&#65039;","  If a bitch think I'm worried about her , that bitch overthinking ",offensive language
18793,6,0,6,0,1,RT @__PrettyTea: 30 bottles ! 30 bitches !,  30 bottles  30 bitches ,offensive language
18794,3,0,3,0,1,"RT @__SoulFlower: ""I'm against feminism I think men and women should be equal"" a bitch that don't know shit about feminism","  ""I'm against feminism I think men and women should be equal"" a bitch that don't know shit about feminism",offensive language
18795,3,0,3,0,1,RT @__Stackzz: &#8220;@VoiceOfDStreetz: &#8220;@__Stackzz: @VoiceOfDStreetz lol for what?&#8221; Lol you dissing us&#8221;&#128514;&#128514;&#128514; shut up bitch,     lol for what? Lol you dissing us shut up bitch,offensive language
18796,3,0,3,0,1,RT @__Stackzz: Pick 6 hoe lets gooo,  Pick 6 hoe lets gooo,offensive language
18797,3,0,3,0,1,"RT @__VIIXXIV &#128514;

Me: Baby I cooked
Bae: What's for dinner?
Me: That bitch you been texting http://t.co/GwT19xIXUz","  

Me Baby I cooked
Bae What's for dinner?
Me That bitch you been texting",offensive language
18798,3,0,3,0,1,"RT @__YouWEAKTho: ain't no ""WE"" in this bitch .","  ain't no ""WE"" in this bitch .",offensive language
18799,6,0,6,0,1,"RT @___Jazsy: If a bitch tweeting about a nigga and he saying he don't mess with her , He's lying&#128533; That bitch ain't tweeting for nothing &#128527;","  If a bitch tweeting about a nigga and he saying he don't mess with her , He's lying That bitch ain't tweeting for nothing ",offensive language
18800,3,0,0,3,2,RT @___Legacy: Need some ice cream and Oreos &#128525;,  Need some ice cream and Oreos ,neither
18801,3,0,3,0,1,RT @___MICHIGANMADE: Only the basic bitches put on for Twitter ..,  Only the basic bitches put on for Twitter ..,offensive language
18802,4,0,4,0,1,RT @___Nisha: I hate when boys keep chasing a bitch that treat them like they any nigga &#128529;,  I hate when boys keep chasing a bitch that treat them like they any nigga ,offensive language
18803,6,0,6,0,1,RT @___Royals: When niggas try to act hard but really be bitch made &#128514;,  When niggas try to act hard but really be bitch made ,offensive language
18804,3,0,3,0,1,"RT @___TheFuckery: ""@187XO_: ' You messin with broke niggahs you gon be broke niggah &#1043323;&#1043323;&#1043323;&#1043323;&#10071;&#65039;"" nigga preeeeeeeach ! !","  "" ' You messin with broke niggahs you gon be broke niggah "" nigga preeeeeeeach  ",offensive language
18805,6,0,6,0,1,RT @____Chelleeee: Been Trynna catch up Witchu pussy &#128299;,  Been Trynna catch up Witchu pussy ,offensive language
18806,3,0,3,0,1,"RT @____LilRambo: &#8220;@Dollvsh_: I don't be fucking with NOBODY , cause most of these bitches got fake in they blood . &#9994;&#8221;and niggas","   I don't be fucking with NOBODY , cause most of these bitches got fake in they blood . and niggas",offensive language
18807,6,1,5,0,1,RT @____Quinn: When you thinking about killing a bitch http://t.co/bT7hf28U0d,  When you thinking about killing a bitch,offensive language
18808,3,0,3,0,1,RT @_____AL: &#8220;@KY_YNF: &#8220;@TroyPanamera: Brandon Jennings easily got the coldest bitch ever&#8221; damn near lol&#8221;not damn near that's fact.,    Brandon Jennings easily got the coldest bitch ever damn near lolnot damn near that's fact.,offensive language
18809,3,0,3,0,1,RT @_____AL: Exactly. Don't be gettin no additional pussy for them soft ass tweets. Jus be you dude lol,  Exactly. Don't be gettin no additional pussy for them soft ass tweets. Jus be you dude lol,offensive language
18810,3,0,3,0,1,RT @_____AL: Woww. Now niggas can't hit u bitches line and ask what u doin nomo.,  Woww. Now niggas can't hit u bitches line and ask what u doin nomo.,offensive language
18811,3,0,3,0,1,RT @_____redd: killing these bitches go body for body &#128530;&#128524;&#127911;,  killing these bitches go body for body ,offensive language
18812,3,0,3,0,1,RT @___bria: I hate a bitch that acts like she can't be single. Get your I need a man ass on,  I hate a bitch that acts like she can't be single. Get your I need a man ass on,offensive language
18813,3,0,3,0,1,RT @___iv: &#8220;@CamoQuay: Bro even with uno webo I still get more pussy than you &#128586;&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,   Bro even with uno webo I still get more pussy than you  ,offensive language
18814,3,0,3,0,1,RT @__ashlaaay: Why does everybody drive like retards when it rains lol,  Why does everybody drive like retards when it rains lol,offensive language
18815,3,2,1,0,0,RT @__bettyboo: You better pray I don't send your nudes out bitch,  You better pray I don't send your nudes out bitch,hate speech
18816,3,0,3,0,1,RT @__brookenicole: How many bitches have actually gone to the club in a mini skirt &amp; j's on? #questionoftheday,  How many bitches have actually gone to the club in a mini skirt  j's on? #questionoftheday,offensive language
18817,3,0,3,0,1,"RT @__chuuu_: I want this ""bad bitch"" epidemic to be over so fast bruh...fees can't write a sentence with proper subject-verb agreement now&#8230;","  I want this ""bad bitch"" epidemic to be over so fast bruh...fees can't write a sentence with proper subject-verb agreement now",offensive language
18818,6,0,6,0,1,"RT @__iamjazz: ""@shaaaaayy_: i wish i was born in a different generation , cause yall just make my pussy bones hurt . sicken ass children .&#8230;","  "" i wish i was born in a different generation , cause yall just make my pussy bones hurt . sicken ass children .",offensive language
18819,3,0,3,0,1,RT @__iamjazz: where is D hoes ? &#128514;,  where is D hoes ? ,offensive language
18820,3,0,0,3,2,RT @__matt29: Larry bird 38 &#128514;,  Larry bird 38 ,neither
18821,3,1,2,0,1,RT @__nijel: Niggas be out here loving ALL they hoes...that's a no no.,  Niggas be out here loving ALL they hoes...that's a no no.,offensive language
18822,3,0,3,0,1,"RT @__prvncesssss: ""@lilnas_: Niggas bitches getting exposed&#128514;&#128514;&#128514;&#128553;""&#128555;&#128555;&#128555;&#128555;&#128555;","  "" Niggas bitches getting exposed""",offensive language
18823,3,1,2,0,1,RT @__queenshaun: &#8220;@JuicelessEss_: If you ask me every bitch gay.&#8221; true dat true dat,   If you ask me every bitch gay. true dat true dat,offensive language
18824,6,1,5,0,1,RT @__sabrinaaaaa: the same hoes is still at it,  the same hoes is still at it,offensive language
18825,3,0,3,0,1,RT @__thaRealist: @Dono_44 yea that hoe was rocking Friday and last night,   yea that hoe was rocking Friday and last night,offensive language
18826,3,0,3,0,1,RT @__thaRealist: @VoiceOfDStreetz &#128514;&#128514; 2 many lil bitty bitches,    2 many lil bitty bitches,offensive language
18827,3,0,3,0,1,RT @__thaRealist: @pskinny31 &#128514;&#128514;&#128514; chill bitch,    chill bitch,offensive language
18828,3,0,3,0,1,RT @__thaRealist: Dudes a hoe had me laughin on my only pics&#128514;&#128514;&#128514;,  Dudes a hoe had me laughin on my only pics,offensive language
18829,3,0,3,0,1,RT @__thaRealist: Sum hoes be smoking to look cute bitch u better inhale that shit wasting weed,  Sum hoes be smoking to look cute bitch u better inhale that shit wasting weed,offensive language
